LocationID,LocationName,Latitude,Longitude,SurfaceType,TrafficDensity,Observation_Time,max_temp_C,min_temp_C,mean_temp_C,humidity_pct,rainfall_mm,wind_speed_kmh,source,heat_index_C
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-30 12:30:00,25.56,12.08,17.64,64.27,0.0,5.54,NASA POWER & Microclimate Model,25.85
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-31 12:30:00,23.48,9.23,15.74,58.24,0.0,5.8,NASA POWER & Microclimate Model,23.4
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-01 12:30:00,24.47,9.64,16.16,62.2,0.0,6.08,NASA POWER & Microclimate Model,24.6
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-02 12:30:00,25.25,9.88,16.61,61.32,0.0,6.98,NASA POWER & Microclimate Model,25.43
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-03 12:30:00,27.34,11.11,18.31,64.22,0.0,6.91,NASA POWER & Microclimate Model,28.89
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-04 12:30:00,28.82,12.6,20.06,65.46,0.0,5.69,NASA POWER & Microclimate Model,31.57
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-05 12:30:00,28.97,14.68,21.35,61.25,0.0,3.82,NASA POWER & Microclimate Model,31.18
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-06 12:30:00,29.07,15.92,21.7,60.04,0.0,5.22,NASA POWER & Microclimate Model,31.16
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-07 12:30:00,27.2,15.5,19.97,67.94,0.05,8.46,NASA POWER & Microclimate Model,29.01
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-08 12:30:00,28.46,13.33,19.87,61.72,0.0,8.14,NASA POWER & Microclimate Model,30.38
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-09 12:30:00,29.27,12.49,19.9,59.22,0.0,6.8,NASA POWER & Microclimate Model,31.37
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-10 12:30:00,29.31,14.55,21.14,52.63,0.0,4.97,NASA POWER & Microclimate Model,30.43
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-11 12:30:00,28.71,16.51,22.15,50.6,0.0,3.64,NASA POWER & Microclimate Model,29.36
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-12 12:30:00,29.34,16.63,22.38,50.69,0.0,3.53,NASA POWER & Microclimate Model,30.2
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-13 12:30:00,29.51,16.65,22.29,53.45,0.0,4.43,NASA POWER & Microclimate Model,30.85
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-14 12:30:00,29.48,16.55,22.8,52.37,0.0,3.49,NASA POWER & Microclimate Model,30.64
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-15 12:30:00,30.01,17.18,23.55,48.83,0.0,3.13,NASA POWER & Microclimate Model,30.88
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-16 12:30:00,30.41,15.45,22.96,50.82,0.0,4.46,NASA POWER & Microclimate Model,31.81
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-17 12:30:00,31.06,16.1,23.33,52.12,0.0,5.22,NASA POWER & Microclimate Model,33.15
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-18 12:30:00,33.03,17.31,25.04,53.81,0.0,5.18,NASA POWER & Microclimate Model,37.5
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-19 12:30:00,30.84,18.99,25.23,57.34,0.0,3.31,NASA POWER & Microclimate Model,33.89
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-20 12:30:00,28.78,20.06,23.93,57.18,0.0,4.03,NASA POWER & Microclimate Model,30.27
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-21 12:30:00,32.14,17.04,23.96,49.12,0.0,5.22,NASA POWER & Microclimate Model,34.41
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-22 12:30:00,31.93,16.1,23.57,48.09,0.0,6.3,NASA POWER & Microclimate Model,33.79
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-23 12:30:00,32.53,17.38,24.22,47.02,0.0,5.69,NASA POWER & Microclimate Model,34.6
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-24 12:30:00,32.44,19.65,25.64,44.88,0.0,3.64,NASA POWER & Microclimate Model,33.95
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-25 12:30:00,33.31,19.37,26.51,48.39,0.0,4.36,NASA POWER & Microclimate Model,36.45
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-26 12:30:00,34.75,18.2,25.97,58.46,0.0,5.72,NASA POWER & Microclimate Model,43.6
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-27 12:30:00,34.69,19.81,26.53,61.78,0.0,5.9,NASA POWER & Microclimate Model,44.97
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-28 12:30:00,35.72,19.72,26.92,61.55,0.0,7.74,NASA POWER & Microclimate Model,48.09
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-01 12:30:00,36.0,20.85,27.92,63.36,0.0,6.84,NASA POWER & Microclimate Model,50.05
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-02 12:30:00,35.33,21.18,27.75,59.24,0.0,4.97,NASA POWER & Microclimate Model,45.66
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-03 12:30:00,34.54,21.49,27.01,54.61,0.0,4.32,NASA POWER & Microclimate Model,41.38
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-04 12:30:00,33.85,17.88,25.93,38.14,0.0,5.94,NASA POWER & Microclimate Model,34.72
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-05 12:30:00,34.85,18.15,26.26,60.71,0.03,8.64,NASA POWER & Microclimate Model,44.94
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-06 12:30:00,34.37,22.27,27.67,72.64,1.81,7.27,NASA POWER & Microclimate Model,49.49
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-07 12:30:00,34.76,21.94,27.49,66.66,2.54,5.98,NASA POWER & Microclimate Model,47.65
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-08 12:30:00,33.4,21.9,27.27,70.95,3.56,5.08,NASA POWER & Microclimate Model,45.2
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-09 12:30:00,36.35,21.94,28.43,67.33,1.76,7.63,NASA POWER & Microclimate Model,53.77
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-10 12:30:00,35.89,23.17,28.8,66.42,5.88,5.87,NASA POWER & Microclimate Model,51.48
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-11 12:30:00,35.31,22.67,29.04,65.01,0.01,4.97,NASA POWER & Microclimate Model,48.63
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-12 12:30:00,36.99,22.78,29.96,58.23,0.0,4.07,NASA POWER & Microclimate Model,50.33
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-13 12:30:00,36.3,23.96,29.44,55.62,2.36,6.16,NASA POWER & Microclimate Model,46.7
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-14 12:30:00,35.54,22.03,28.34,55.14,0.28,6.7,NASA POWER & Microclimate Model,44.28
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-15 12:30:00,34.88,21.38,28.12,51.66,1.43,4.79,NASA POWER & Microclimate Model,41.04
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-16 12:30:00,36.44,22.68,29.24,41.85,0.0,4.5,NASA POWER & Microclimate Model,40.74
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-17 12:30:00,36.56,22.47,29.63,34.34,0.0,4.21,NASA POWER & Microclimate Model,38.32
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-18 12:30:00,37.35,23.33,30.29,31.57,0.0,2.95,NASA POWER & Microclimate Model,38.83
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-19 12:30:00,37.48,21.9,30.47,38.4,0.0,3.46,NASA POWER & Microclimate Model,41.59
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-20 12:30:00,36.59,24.83,30.26,40.91,0.0,3.89,NASA POWER & Microclimate Model,40.7
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-21 12:30:00,38.85,24.13,31.12,44.61,0.0,4.79,NASA POWER & Microclimate Model,47.89
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-22 12:30:00,39.95,25.97,32.28,37.8,0.0,4.75,NASA POWER & Microclimate Model,46.9
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-23 12:30:00,40.04,23.29,31.79,38.7,0.0,5.51,NASA POWER & Microclimate Model,47.62
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-24 12:30:00,39.14,24.64,32.23,39.75,0.0,7.13,NASA POWER & Microclimate Model,45.98
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-25 12:30:00,39.74,25.11,31.64,36.31,0.0,7.13,NASA POWER & Microclimate Model,45.61
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-26 12:30:00,39.3,23.12,30.84,34.96,0.0,5.94,NASA POWER & Microclimate Model,43.97
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-27 12:30:00,39.02,22.38,30.57,31.98,0.0,5.29,NASA POWER & Microclimate Model,42.07
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-28 12:30:00,38.53,23.04,30.74,32.62,0.0,3.49,NASA POWER & Microclimate Model,41.38
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-29 12:30:00,39.46,24.75,31.84,51.15,0.33,9.0,NASA POWER & Microclimate Model,53.82
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-30 12:30:00,39.47,25.89,31.86,60.69,4.6,9.83,NASA POWER & Microclimate Model,61.09
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-31 12:30:00,40.92,26.18,32.2,66.47,3.77,12.02,NASA POWER & Microclimate Model,72.82
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-01 12:30:00,39.71,26.17,31.62,63.98,4.89,10.73,NASA POWER & Microclimate Model,64.89
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-02 12:30:00,38.74,25.85,31.44,60.6,0.57,9.9,NASA POWER & Microclimate Model,58.16
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-03 12:30:00,39.36,24.55,31.79,55.61,0.39,4.97,NASA POWER & Microclimate Model,56.69
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-04 12:30:00,39.58,23.97,31.46,49.44,4.03,5.0,NASA POWER & Microclimate Model,53.03
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-05 12:30:00,38.25,24.95,31.63,45.45,1.36,3.42,NASA POWER & Microclimate Model,46.75
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-06 12:30:00,38.76,23.19,31.47,41.7,5.37,4.46,NASA POWER & Microclimate Model,46.07
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-07 12:30:00,39.04,25.09,31.55,56.39,0.0,9.9,NASA POWER & Microclimate Model,56.13
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-08 12:30:00,38.85,24.9,31.75,59.69,0.32,8.68,NASA POWER & Microclimate Model,57.89
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-09 12:30:00,38.35,26.06,31.98,58.84,3.57,5.87,NASA POWER & Microclimate Model,55.41
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-10 12:30:00,38.26,25.43,31.88,53.51,5.97,5.04,NASA POWER & Microclimate Model,51.52
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-11 12:30:00,40.19,26.16,33.41,50.93,0.34,6.16,NASA POWER & Microclimate Model,56.08
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-12 12:30:00,41.24,28.82,34.45,46.99,0.17,7.99,NASA POWER & Microclimate Model,56.57
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-13 12:30:00,41.87,27.01,34.16,41.36,0.06,8.28,NASA POWER & Microclimate Model,54.28
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-14 12:30:00,41.27,26.1,33.62,44.71,0.07,6.98,NASA POWER & Microclimate Model,54.95
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-15 12:30:00,37.72,27.11,31.9,56.88,0.17,9.14,NASA POWER & Microclimate Model,51.9
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-16 12:30:00,37.1,27.27,30.9,53.23,0.54,8.46,NASA POWER & Microclimate Model,47.78
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-17 12:30:00,36.81,25.01,30.17,62.09,16.41,5.44,NASA POWER & Microclimate Model,52.09
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-18 12:30:00,36.57,25.25,30.57,62.28,20.68,6.8,NASA POWER & Microclimate Model,51.37
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-19 12:30:00,39.84,25.63,32.22,53.69,2.7,10.66,NASA POWER & Microclimate Model,56.95
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-20 12:30:00,40.21,24.93,32.05,59.49,2.99,8.96,NASA POWER & Microclimate Model,63.06
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-21 12:30:00,38.28,26.69,32.5,62.21,0.84,7.49,NASA POWER & Microclimate Model,57.6
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-22 12:30:00,38.41,27.02,31.98,61.92,11.98,5.76,NASA POWER & Microclimate Model,57.89
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-23 12:30:00,39.06,26.07,32.2,51.62,1.32,5.47,NASA POWER & Microclimate Model,52.85
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-24 12:30:00,40.45,25.77,32.82,39.86,0.0,4.64,NASA POWER & Microclimate Model,49.35
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-25 12:30:00,41.02,24.67,32.57,46.2,0.0,5.04,NASA POWER & Microclimate Model,55.27
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-26 12:30:00,41.41,26.29,34.05,48.24,0.0,4.86,NASA POWER & Microclimate Model,58.12
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-27 12:30:00,40.46,28.61,34.03,52.66,0.0,7.99,NASA POWER & Microclimate Model,58.34
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-28 12:30:00,40.47,28.45,33.79,53.75,0.12,7.85,NASA POWER & Microclimate Model,59.25
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-29 12:30:00,37.1,28.31,32.65,55.18,1.88,2.74,NASA POWER & Microclimate Model,48.88
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-30 12:30:00,38.9,27.71,33.23,50.18,2.7,4.1,NASA POWER & Microclimate Model,51.4
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-01 12:30:00,40.02,27.49,33.51,52.83,0.31,5.83,NASA POWER & Microclimate Model,56.93
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-02 12:30:00,39.33,27.54,33.4,53.79,1.6,7.42,NASA POWER & Microclimate Model,55.25
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-03 12:30:00,32.79,27.22,29.93,71.78,11.22,7.45,NASA POWER & Microclimate Model,43.56
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-04 12:30:00,31.36,25.66,28.31,77.14,28.43,3.67,NASA POWER & Microclimate Model,41.04
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-05 12:30:00,30.92,25.2,28.02,74.04,11.29,3.42,NASA POWER & Microclimate Model,38.63
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-06 12:30:00,35.38,24.49,30.05,64.72,3.52,4.5,NASA POWER & Microclimate Model,48.7
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-07 12:30:00,35.89,25.54,30.82,66.93,10.65,5.51,NASA POWER & Microclimate Model,51.79
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-08 12:30:00,34.89,26.15,30.75,67.43,7.74,3.96,NASA POWER & Microclimate Model,48.51
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-09 12:30:00,36.33,25.63,31.1,65.1,4.1,3.78,NASA POWER & Microclimate Model,52.27
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-10 12:30:00,35.86,26.71,31.05,68.67,16.41,6.19,NASA POWER & Microclimate Model,52.76
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-11 12:30:00,33.8,26.71,30.23,75.48,26.85,4.5,NASA POWER & Microclimate Model,48.89
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-12 12:30:00,33.4,26.89,29.91,74.53,13.54,2.59,NASA POWER & Microclimate Model,46.92
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-13 12:30:00,35.01,25.58,30.11,75.2,12.04,6.95,NASA POWER & Microclimate Model,53.49
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-14 12:30:00,34.54,26.97,30.21,77.9,17.14,7.38,NASA POWER & Microclimate Model,53.21
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-15 12:30:00,38.06,26.83,32.19,71.2,8.38,8.82,NASA POWER & Microclimate Model,63.78
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-16 12:30:00,36.6,27.86,32.17,73.75,25.82,6.52,NASA POWER & Microclimate Model,59.25
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-17 12:30:00,37.43,28.0,32.94,72.55,9.71,6.62,NASA POWER & Microclimate Model,62.03
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-18 12:30:00,37.09,28.54,32.53,76.57,15.62,7.63,NASA POWER & Microclimate Model,63.69
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-19 12:30:00,35.08,28.67,31.75,81.16,4.81,7.96,NASA POWER & Microclimate Model,57.69
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-20 12:30:00,35.0,29.02,31.65,82.51,3.99,7.2,NASA POWER & Microclimate Model,58.25
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-21 12:30:00,35.29,28.83,31.53,79.98,4.61,7.74,NASA POWER & Microclimate Model,57.85
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-22 12:30:00,36.35,28.65,32.02,79.18,1.31,7.45,NASA POWER & Microclimate Model,62.22
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-23 12:30:00,36.98,29.35,32.97,73.91,0.02,3.1,NASA POWER & Microclimate Model,61.07
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-24 12:30:00,34.71,28.73,31.33,80.36,3.86,5.51,NASA POWER & Microclimate Model,55.49
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-25 12:30:00,34.57,28.59,31.15,81.77,36.88,7.7,NASA POWER & Microclimate Model,55.77
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-26 12:30:00,33.13,27.31,29.76,81.27,13.04,17.42,NASA POWER & Microclimate Model,49.31
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-27 12:30:00,33.7,26.46,29.99,81.74,5.9,17.21,NASA POWER & Microclimate Model,51.94
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-28 12:30:00,36.03,28.31,31.66,80.1,7.18,10.22,NASA POWER & Microclimate Model,61.39
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-29 12:30:00,36.05,27.68,31.78,78.81,2.96,6.98,NASA POWER & Microclimate Model,60.52
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-30 12:30:00,35.76,28.21,31.81,79.45,3.71,8.78,NASA POWER & Microclimate Model,59.64
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-31 12:30:00,31.36,28.61,29.92,91.9,47.63,12.2,NASA POWER & Microclimate Model,47.02
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-01 12:30:00,32.74,28.31,30.28,89.77,24.14,8.6,NASA POWER & Microclimate Model,52.19
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-02 12:30:00,31.99,28.23,29.87,89.55,16.08,7.74,NASA POWER & Microclimate Model,48.69
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-03 12:30:00,34.0,28.26,30.88,86.94,2.91,8.53,NASA POWER & Microclimate Model,56.45
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-04 12:30:00,33.72,28.94,30.9,87.43,3.83,8.64,NASA POWER & Microclimate Model,55.42
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-05 12:30:00,33.11,29.04,30.5,91.12,37.86,9.11,NASA POWER & Microclimate Model,54.73
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-06 12:30:00,33.39,28.9,30.75,89.92,40.19,9.18,NASA POWER & Microclimate Model,55.37
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-07 12:30:00,33.27,28.67,30.57,90.71,18.24,12.74,NASA POWER & Microclimate Model,55.26
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-08 12:30:00,31.41,28.45,29.68,93.53,16.35,10.08,NASA POWER & Microclimate Model,47.98
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-09 12:30:00,31.2,27.85,29.25,90.97,22.78,8.39,NASA POWER & Microclimate Model,45.92
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-10 12:30:00,32.06,27.19,29.57,86.29,12.43,4.93,NASA POWER & Microclimate Model,47.43
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-11 12:30:00,30.84,27.31,28.97,91.8,20.57,9.79,NASA POWER & Microclimate Model,44.74
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-12 12:30:00,30.94,27.48,29.18,92.68,20.91,11.48,NASA POWER & Microclimate Model,45.53
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-13 12:30:00,34.01,27.74,30.38,88.19,3.43,10.73,NASA POWER & Microclimate Model,57.31
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-14 12:30:00,33.57,28.35,30.52,88.96,9.03,13.97,NASA POWER & Microclimate Model,55.65
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-15 12:30:00,33.84,28.3,30.26,89.61,10.54,12.24,NASA POWER & Microclimate Model,57.39
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-16 12:30:00,32.84,28.02,30.02,88.18,7.11,11.02,NASA POWER & Microclimate Model,51.78
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-17 12:30:00,32.28,26.42,29.17,88.23,10.99,15.26,NASA POWER & Microclimate Model,49.31
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-18 12:30:00,32.29,25.82,28.83,89.13,31.1,9.79,NASA POWER & Microclimate Model,49.81
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-19 12:30:00,31.69,27.06,28.96,89.07,36.07,11.34,NASA POWER & Microclimate Model,47.17
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-20 12:30:00,30.88,26.82,28.62,90.62,10.9,9.97,NASA POWER & Microclimate Model,44.43
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-21 12:30:00,32.39,26.65,29.34,90.19,17.14,11.48,NASA POWER & Microclimate Model,50.8
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-22 12:30:00,32.82,26.7,29.55,88.14,7.06,11.45,NASA POWER & Microclimate Model,51.66
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-23 12:30:00,33.68,26.22,29.65,87.31,3.38,9.97,NASA POWER & Microclimate Model,55.16
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-24 12:30:00,33.81,27.16,30.2,87.55,5.34,10.98,NASA POWER & Microclimate Model,55.93
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-25 12:30:00,33.14,27.31,29.9,87.0,3.29,11.3,NASA POWER & Microclimate Model,52.48
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-26 12:30:00,33.46,27.31,30.11,88.4,6.64,11.3,NASA POWER & Microclimate Model,54.78
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-27 12:30:00,33.7,27.62,30.43,87.74,2.36,11.05,NASA POWER & Microclimate Model,55.52
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-28 12:30:00,32.54,27.93,30.0,89.95,14.41,11.95,NASA POWER & Microclimate Model,51.36
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-29 12:30:00,32.85,28.24,30.25,90.51,15.32,13.28,NASA POWER & Microclimate Model,53.12
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-06-30 12:30:00,33.03,28.73,30.46,90.71,42.07,12.78,NASA POWER & Microclimate Model,54.1
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-07-01 12:30:00,32.55,28.17,30.14,91.81,40.42,14.4,NASA POWER & Microclimate Model,52.42
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-07-02 12:30:00,31.19,27.52,29.1,91.6,37.91,15.62,NASA POWER & Microclimate Model,46.15
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-07-03 12:30:00,32.85,28.06,30.06,91.06,24.0,14.26,NASA POWER & Microclimate Model,53.43
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-07-04 12:30:00,34.46,27.82,30.82,84.24,12.35,6.52,NASA POWER & Microclimate Model,56.88
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-07-05 12:30:00,33.9,28.16,30.72,88.96,8.72,10.15,NASA POWER & Microclimate Model,57.26
