LocationID,LocationName,Latitude,Longitude,SurfaceType,TrafficDensity,Observation_Time,max_temp_C,min_temp_C,mean_temp_C,humidity_pct,rainfall_mm,wind_speed_kmh,source,heat_index_C,Observation_Date,Observation_Timestamp,Observation_Hour,Observation_Minute,Observation_Month,Observation_Year
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-03 12:30:00,25.88,14.12,19.62,78.86,0.0,3.64,NASA POWER & Microclimate Model,26.58,2021-01-03,1609677000,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-04 12:30:00,26.68,15.23,20.52,76.74,0.0,3.49,NASA POWER & Microclimate Model,28.8,2021-01-04,1609763400,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-05 12:30:00,26.87,15.47,20.75,79.15,0.03,4.07,NASA POWER & Microclimate Model,29.38,2021-01-05,1609849800,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-06 12:30:00,28.27,16.38,21.83,78.32,0.0,3.78,NASA POWER & Microclimate Model,32.5,2021-01-06,1609936200,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-07 12:30:00,29.27,17.5,23.05,73.98,0.0,3.67,NASA POWER & Microclimate Model,34.15,2021-01-07,1610022600,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-08 12:30:00,28.18,16.06,21.83,78.55,0.01,4.93,NASA POWER & Microclimate Model,32.32,2021-01-08,1610109000,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-09 12:30:00,26.77,16.39,21.32,77.47,0.0,4.36,NASA POWER & Microclimate Model,29.04,2021-01-09,1610195400,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-10 12:30:00,26.81,16.42,21.87,78.05,0.0,3.31,NASA POWER & Microclimate Model,29.16,2021-01-10,1610281800,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-11 12:30:00,27.74,18.05,22.68,79.97,0.0,3.31,NASA POWER & Microclimate Model,31.45,2021-01-11,1610368200,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-12 12:30:00,26.2,16.74,20.77,81.83,0.0,5.22,NASA POWER & Microclimate Model,28.15,2021-01-12,1610454600,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-13 12:30:00,24.58,14.16,18.44,74.86,0.0,5.26,NASA POWER & Microclimate Model,25.05,2021-01-13,1610541000,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-14 12:30:00,23.63,11.46,17.13,70.73,0.0,5.26,NASA POWER & Microclimate Model,23.9,2021-01-14,1610627400,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-15 12:30:00,23.19,12.56,17.07,70.28,1.11,4.86,NASA POWER & Microclimate Model,23.4,2021-01-15,1610713800,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-16 12:30:00,23.95,12.32,17.57,73.32,0.0,4.54,NASA POWER & Microclimate Model,24.32,2021-01-16,1610800200,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-17 12:30:00,23.83,12.99,17.84,75.57,0.0,4.61,NASA POWER & Microclimate Model,24.24,2021-01-17,1610886600,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-18 12:30:00,25.55,13.78,18.89,78.48,0.0,3.35,NASA POWER & Microclimate Model,26.21,2021-01-18,1610973000,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-19 12:30:00,24.16,14.8,18.89,78.45,0.0,4.18,NASA POWER & Microclimate Model,24.68,2021-01-19,1611059400,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-20 12:30:00,24.5,15.96,19.74,86.67,1.5,4.61,NASA POWER & Microclimate Model,25.27,2021-01-20,1611145800,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-21 12:30:00,26.09,15.12,19.82,71.41,0.12,4.68,NASA POWER & Microclimate Model,26.62,2021-01-21,1611232200,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-22 12:30:00,24.88,12.12,17.88,72.09,0.44,4.86,NASA POWER & Microclimate Model,25.31,2021-01-22,1611318600,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-23 12:30:00,24.09,13.11,18.21,69.83,0.0,3.56,NASA POWER & Microclimate Model,24.38,2021-01-23,1611405000,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-24 12:30:00,25.52,13.74,19.32,68.75,0.0,3.06,NASA POWER & Microclimate Model,25.92,2021-01-24,1611491400,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-25 12:30:00,25.25,12.31,18.31,75.58,0.0,5.29,NASA POWER & Microclimate Model,25.8,2021-01-25,1611577800,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-26 12:30:00,25.41,12.43,18.16,71.82,0.0,6.41,NASA POWER & Microclimate Model,25.88,2021-01-26,1611664200,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-27 12:30:00,25.04,11.23,17.32,69.36,0.0,6.77,NASA POWER & Microclimate Model,25.41,2021-01-27,1611750600,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-28 12:30:00,25.98,10.15,17.44,68.52,0.0,5.54,NASA POWER & Microclimate Model,26.42,2021-01-28,1611837000,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-29 12:30:00,26.55,10.97,18.17,69.32,0.0,6.34,NASA POWER & Microclimate Model,28.08,2021-01-29,1611923400,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-30 12:30:00,25.56,12.08,17.64,64.27,0.0,5.54,NASA POWER & Microclimate Model,25.85,2021-01-30,1612009800,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-01-31 12:30:00,23.48,9.23,15.74,58.24,0.0,5.8,NASA POWER & Microclimate Model,23.4,2021-01-31,1612096200,12,30,1,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-01 12:30:00,24.47,9.64,16.16,62.2,0.0,6.08,NASA POWER & Microclimate Model,24.6,2021-02-01,1612182600,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-02 12:30:00,25.25,9.88,16.61,61.32,0.0,6.98,NASA POWER & Microclimate Model,25.43,2021-02-02,1612269000,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-03 12:30:00,27.34,11.11,18.31,64.22,0.0,6.91,NASA POWER & Microclimate Model,28.89,2021-02-03,1612355400,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-04 12:30:00,28.82,12.6,20.06,65.46,0.0,5.69,NASA POWER & Microclimate Model,31.57,2021-02-04,1612441800,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-05 12:30:00,28.97,14.68,21.35,61.25,0.0,3.82,NASA POWER & Microclimate Model,31.18,2021-02-05,1612528200,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-06 12:30:00,29.07,15.92,21.7,60.04,0.0,5.22,NASA POWER & Microclimate Model,31.16,2021-02-06,1612614600,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-07 12:30:00,27.2,15.5,19.97,67.94,0.05,8.46,NASA POWER & Microclimate Model,29.01,2021-02-07,1612701000,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-08 12:30:00,28.46,13.33,19.87,61.72,0.0,8.14,NASA POWER & Microclimate Model,30.38,2021-02-08,1612787400,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-09 12:30:00,29.27,12.49,19.9,59.22,0.0,6.8,NASA POWER & Microclimate Model,31.37,2021-02-09,1612873800,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-10 12:30:00,29.31,14.55,21.14,52.63,0.0,4.97,NASA POWER & Microclimate Model,30.43,2021-02-10,1612960200,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-11 12:30:00,28.71,16.51,22.15,50.6,0.0,3.64,NASA POWER & Microclimate Model,29.36,2021-02-11,1613046600,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-12 12:30:00,29.34,16.63,22.38,50.69,0.0,3.53,NASA POWER & Microclimate Model,30.2,2021-02-12,1613133000,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-13 12:30:00,29.51,16.65,22.29,53.45,0.0,4.43,NASA POWER & Microclimate Model,30.85,2021-02-13,1613219400,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-14 12:30:00,29.48,16.55,22.8,52.37,0.0,3.49,NASA POWER & Microclimate Model,30.64,2021-02-14,1613305800,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-15 12:30:00,30.01,17.18,23.55,48.83,0.0,3.13,NASA POWER & Microclimate Model,30.88,2021-02-15,1613392200,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-16 12:30:00,30.41,15.45,22.96,50.82,0.0,4.46,NASA POWER & Microclimate Model,31.81,2021-02-16,1613478600,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-17 12:30:00,31.06,16.1,23.33,52.12,0.0,5.22,NASA POWER & Microclimate Model,33.15,2021-02-17,1613565000,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-18 12:30:00,33.03,17.31,25.04,53.81,0.0,5.18,NASA POWER & Microclimate Model,37.5,2021-02-18,1613651400,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-19 12:30:00,30.84,18.99,25.23,57.34,0.0,3.31,NASA POWER & Microclimate Model,33.89,2021-02-19,1613737800,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-20 12:30:00,28.78,20.06,23.93,57.18,0.0,4.03,NASA POWER & Microclimate Model,30.27,2021-02-20,1613824200,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-21 12:30:00,32.14,17.04,23.96,49.12,0.0,5.22,NASA POWER & Microclimate Model,34.41,2021-02-21,1613910600,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-22 12:30:00,31.93,16.1,23.57,48.09,0.0,6.3,NASA POWER & Microclimate Model,33.79,2021-02-22,1613997000,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-23 12:30:00,32.53,17.38,24.22,47.02,0.0,5.69,NASA POWER & Microclimate Model,34.6,2021-02-23,1614083400,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-24 12:30:00,32.44,19.65,25.64,44.88,0.0,3.64,NASA POWER & Microclimate Model,33.95,2021-02-24,1614169800,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-25 12:30:00,33.31,19.37,26.51,48.39,0.0,4.36,NASA POWER & Microclimate Model,36.45,2021-02-25,1614256200,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-26 12:30:00,34.75,18.2,25.97,58.46,0.0,5.72,NASA POWER & Microclimate Model,43.6,2021-02-26,1614342600,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-27 12:30:00,34.69,19.81,26.53,61.78,0.0,5.9,NASA POWER & Microclimate Model,44.97,2021-02-27,1614429000,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-02-28 12:30:00,35.72,19.72,26.92,61.55,0.0,7.74,NASA POWER & Microclimate Model,48.09,2021-02-28,1614515400,12,30,2,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-01 12:30:00,36.0,20.85,27.92,63.36,0.0,6.84,NASA POWER & Microclimate Model,50.05,2021-03-01,1614601800,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-02 12:30:00,35.33,21.18,27.75,59.24,0.0,4.97,NASA POWER & Microclimate Model,45.66,2021-03-02,1614688200,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-03 12:30:00,34.54,21.49,27.01,54.61,0.0,4.32,NASA POWER & Microclimate Model,41.38,2021-03-03,1614774600,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-04 12:30:00,33.85,17.88,25.93,38.14,0.0,5.94,NASA POWER & Microclimate Model,34.72,2021-03-04,1614861000,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-05 12:30:00,34.85,18.15,26.26,60.71,0.03,8.64,NASA POWER & Microclimate Model,44.94,2021-03-05,1614947400,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-06 12:30:00,34.37,22.27,27.67,72.64,1.81,7.27,NASA POWER & Microclimate Model,49.49,2021-03-06,1615033800,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-07 12:30:00,34.76,21.94,27.49,66.66,2.54,5.98,NASA POWER & Microclimate Model,47.65,2021-03-07,1615120200,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-08 12:30:00,33.4,21.9,27.27,70.95,3.56,5.08,NASA POWER & Microclimate Model,45.2,2021-03-08,1615206600,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-09 12:30:00,36.35,21.94,28.43,67.33,1.76,7.63,NASA POWER & Microclimate Model,53.77,2021-03-09,1615293000,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-10 12:30:00,35.89,23.17,28.8,66.42,5.88,5.87,NASA POWER & Microclimate Model,51.48,2021-03-10,1615379400,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-11 12:30:00,35.31,22.67,29.04,65.01,0.01,4.97,NASA POWER & Microclimate Model,48.63,2021-03-11,1615465800,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-12 12:30:00,36.99,22.78,29.96,58.23,0.0,4.07,NASA POWER & Microclimate Model,50.33,2021-03-12,1615552200,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-13 12:30:00,36.3,23.96,29.44,55.62,2.36,6.16,NASA POWER & Microclimate Model,46.7,2021-03-13,1615638600,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-14 12:30:00,35.54,22.03,28.34,55.14,0.28,6.7,NASA POWER & Microclimate Model,44.28,2021-03-14,1615725000,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-15 12:30:00,34.88,21.38,28.12,51.66,1.43,4.79,NASA POWER & Microclimate Model,41.04,2021-03-15,1615811400,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-16 12:30:00,36.44,22.68,29.24,41.85,0.0,4.5,NASA POWER & Microclimate Model,40.74,2021-03-16,1615897800,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-17 12:30:00,36.56,22.47,29.63,34.34,0.0,4.21,NASA POWER & Microclimate Model,38.32,2021-03-17,1615984200,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-18 12:30:00,37.35,23.33,30.29,31.57,0.0,2.95,NASA POWER & Microclimate Model,38.83,2021-03-18,1616070600,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-19 12:30:00,37.48,21.9,30.47,38.4,0.0,3.46,NASA POWER & Microclimate Model,41.59,2021-03-19,1616157000,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-20 12:30:00,36.59,24.83,30.26,40.91,0.0,3.89,NASA POWER & Microclimate Model,40.7,2021-03-20,1616243400,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-21 12:30:00,38.85,24.13,31.12,44.61,0.0,4.79,NASA POWER & Microclimate Model,47.89,2021-03-21,1616329800,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-22 12:30:00,39.95,25.97,32.28,37.8,0.0,4.75,NASA POWER & Microclimate Model,46.9,2021-03-22,1616416200,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-23 12:30:00,40.04,23.29,31.79,38.7,0.0,5.51,NASA POWER & Microclimate Model,47.62,2021-03-23,1616502600,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-24 12:30:00,39.14,24.64,32.23,39.75,0.0,7.13,NASA POWER & Microclimate Model,45.98,2021-03-24,1616589000,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-25 12:30:00,39.74,25.11,31.64,36.31,0.0,7.13,NASA POWER & Microclimate Model,45.61,2021-03-25,1616675400,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-26 12:30:00,39.3,23.12,30.84,34.96,0.0,5.94,NASA POWER & Microclimate Model,43.97,2021-03-26,1616761800,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-27 12:30:00,39.02,22.38,30.57,31.98,0.0,5.29,NASA POWER & Microclimate Model,42.07,2021-03-27,1616848200,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-28 12:30:00,38.53,23.04,30.74,32.62,0.0,3.49,NASA POWER & Microclimate Model,41.38,2021-03-28,1616934600,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-29 12:30:00,39.46,24.75,31.84,51.15,0.33,9.0,NASA POWER & Microclimate Model,53.82,2021-03-29,1617021000,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-03-30 12:30:00,39.47,25.89,31.86,60.69,4.6,9.83,NASA POWER & Microclimate Model,61.09,2021-03-30,1617107400,12,30,3,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-01 12:30:00,39.71,26.17,31.62,63.98,4.89,10.73,NASA POWER & Microclimate Model,64.89,2021-04-01,1617280200,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-02 12:30:00,38.74,25.85,31.44,60.6,0.57,9.9,NASA POWER & Microclimate Model,58.16,2021-04-02,1617366600,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-03 12:30:00,39.36,24.55,31.79,55.61,0.39,4.97,NASA POWER & Microclimate Model,56.69,2021-04-03,1617453000,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-04 12:30:00,39.58,23.97,31.46,49.44,4.03,5.0,NASA POWER & Microclimate Model,53.03,2021-04-04,1617539400,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-05 12:30:00,38.25,24.95,31.63,45.45,1.36,3.42,NASA POWER & Microclimate Model,46.75,2021-04-05,1617625800,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-06 12:30:00,38.76,23.19,31.47,41.7,5.37,4.46,NASA POWER & Microclimate Model,46.07,2021-04-06,1617712200,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-07 12:30:00,39.04,25.09,31.55,56.39,0.0,9.9,NASA POWER & Microclimate Model,56.13,2021-04-07,1617798600,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-08 12:30:00,38.85,24.9,31.75,59.69,0.32,8.68,NASA POWER & Microclimate Model,57.89,2021-04-08,1617885000,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-09 12:30:00,38.35,26.06,31.98,58.84,3.57,5.87,NASA POWER & Microclimate Model,55.41,2021-04-09,1617971400,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-10 12:30:00,38.26,25.43,31.88,53.51,5.97,5.04,NASA POWER & Microclimate Model,51.52,2021-04-10,1618057800,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-11 12:30:00,40.19,26.16,33.41,50.93,0.34,6.16,NASA POWER & Microclimate Model,56.08,2021-04-11,1618144200,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-12 12:30:00,41.24,28.82,34.45,46.99,0.17,7.99,NASA POWER & Microclimate Model,56.57,2021-04-12,1618230600,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-13 12:30:00,41.87,27.01,34.16,41.36,0.06,8.28,NASA POWER & Microclimate Model,54.28,2021-04-13,1618317000,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-14 12:30:00,41.27,26.1,33.62,44.71,0.07,6.98,NASA POWER & Microclimate Model,54.95,2021-04-14,1618403400,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-15 12:30:00,37.72,27.11,31.9,56.88,0.17,9.14,NASA POWER & Microclimate Model,51.9,2021-04-15,1618489800,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-16 12:30:00,37.1,27.27,30.9,53.23,0.54,8.46,NASA POWER & Microclimate Model,47.78,2021-04-16,1618576200,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-17 12:30:00,36.81,25.01,30.17,62.09,16.41,5.44,NASA POWER & Microclimate Model,52.09,2021-04-17,1618662600,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-18 12:30:00,36.57,25.25,30.57,62.28,20.68,6.8,NASA POWER & Microclimate Model,51.37,2021-04-18,1618749000,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-19 12:30:00,39.84,25.63,32.22,53.69,2.7,10.66,NASA POWER & Microclimate Model,56.95,2021-04-19,1618835400,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-20 12:30:00,40.21,24.93,32.05,59.49,2.99,8.96,NASA POWER & Microclimate Model,63.06,2021-04-20,1618921800,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-21 12:30:00,38.28,26.69,32.5,62.21,0.84,7.49,NASA POWER & Microclimate Model,57.6,2021-04-21,1619008200,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-22 12:30:00,38.41,27.02,31.98,61.92,11.98,5.76,NASA POWER & Microclimate Model,57.89,2021-04-22,1619094600,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-23 12:30:00,39.06,26.07,32.2,51.62,1.32,5.47,NASA POWER & Microclimate Model,52.85,2021-04-23,1619181000,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-24 12:30:00,40.45,25.77,32.82,39.86,0.0,4.64,NASA POWER & Microclimate Model,49.35,2021-04-24,1619267400,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-25 12:30:00,41.02,24.67,32.57,46.2,0.0,5.04,NASA POWER & Microclimate Model,55.27,2021-04-25,1619353800,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-26 12:30:00,41.41,26.29,34.05,48.24,0.0,4.86,NASA POWER & Microclimate Model,58.12,2021-04-26,1619440200,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-27 12:30:00,40.46,28.61,34.03,52.66,0.0,7.99,NASA POWER & Microclimate Model,58.34,2021-04-27,1619526600,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-28 12:30:00,40.47,28.45,33.79,53.75,0.12,7.85,NASA POWER & Microclimate Model,59.25,2021-04-28,1619613000,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-29 12:30:00,37.1,28.31,32.65,55.18,1.88,2.74,NASA POWER & Microclimate Model,48.88,2021-04-29,1619699400,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-04-30 12:30:00,38.9,27.71,33.23,50.18,2.7,4.1,NASA POWER & Microclimate Model,51.4,2021-04-30,1619785800,12,30,4,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-01 12:30:00,40.02,27.49,33.51,52.83,0.31,5.83,NASA POWER & Microclimate Model,56.93,2021-05-01,1619872200,12,30,5,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-02 12:30:00,39.33,27.54,33.4,53.79,1.6,7.42,NASA POWER & Microclimate Model,55.25,2021-05-02,1619958600,12,30,5,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-03 12:30:00,32.79,27.22,29.93,71.78,11.22,7.45,NASA POWER & Microclimate Model,43.56,2021-05-03,1620045000,12,30,5,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-04 12:30:00,31.36,25.66,28.31,77.14,28.43,3.67,NASA POWER & Microclimate Model,41.04,2021-05-04,1620131400,12,30,5,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-05 12:30:00,30.92,25.2,28.02,74.04,11.29,3.42,NASA POWER & Microclimate Model,38.63,2021-05-05,1620217800,12,30,5,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-06 12:30:00,35.38,24.49,30.05,64.72,3.52,4.5,NASA POWER & Microclimate Model,48.7,2021-05-06,1620304200,12,30,5,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-07 12:30:00,35.89,25.54,30.82,66.93,10.65,5.51,NASA POWER & Microclimate Model,51.79,2021-05-07,1620390600,12,30,5,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-08 12:30:00,34.89,26.15,30.75,67.43,7.74,3.96,NASA POWER & Microclimate Model,48.51,2021-05-08,1620477000,12,30,5,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-09 12:30:00,36.33,25.63,31.1,65.1,4.1,3.78,NASA POWER & Microclimate Model,52.27,2021-05-09,1620563400,12,30,5,2021
1,Mirpur-10 Roundabout,23.81,90.37,Asphalt,High,2021-05-10 12:30:00,35.86,26.71,31.05,68.67,16.41,6.19,NASA POWER & Microclimate Model,52.76,2021-05-10,1620649800,12,30,5,2021
